STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;DAPR;MDPR;PRCP;SNOW;SNWD;TAVG;TMAX;TMIN;TOBS
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/03/2016;;;0.00;0.0;;;46;29;39
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/03/2016;;;0.00;0.0;;;54;30;33
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;31/03/2016;;;0.45;;;;62;29;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/04/2016;;;0.18;;;;64;40;40
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/04/2016;;;0.03;;;;52;31;32
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/04/2016;;;0.00;0.0;;;54;22;30
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/04/2016;;;0.00;0.0;;;35;18;22
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/04/2016;;;0.06;;;;39;21;39
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/04/2016;;;0.15;;;;54;38;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/04/2016;;;0.07;;;;42;26;31
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/04/2016;;;0.33;2.0;2.0;;42;24;28
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/04/2016;;;0.01;0.0;0.0;;35;23;28
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/04/2016;;;0.44;;;;49;26;49
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/04/2016;;;0.00;0.0;0.0;;58;29;36
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/04/2016;;;0.00;0.0;0.0;;49;31;39
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/04/2016;;;0.00;0.0;0.0;;51;30;33
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/04/2016;;;0.00;0.0;0.0;;59;32;46
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/04/2016;;;0.00;0.0;0.0;;70;39;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/04/2016;;;0.00;0.0;0.0;;75;43;49
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/04/2016;;;0.00;0.0;0.0;;79;44;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/04/2016;;;0.00;0.0;0.0;;82;48;51
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/04/2016;;;0.00;0.0;0.0;;60;41;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/04/2016;;;0.12;0.0;0.0;;67;47;47
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/04/2016;;;0.30;0.0;0.0;;63;47;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/04/2016;;;0.00;0.0;;;69;43;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/04/2016;;;0.63;;;;79;52;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/04/2016;;;0.00;0.0;;;57;39;42
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/04/2016;;;0.12;;;;60;38;39
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/04/2016;;;0.16;;;;48;39;44
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/04/2016;;;0.00;0.0;;;55;38;47
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/05/2016;;;0.70;;;;55;44;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/05/2016;;;0.39;;;;54;44;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/05/2016;;;0.00;;;;53;42;43
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/05/2016;;;0.02;;;;65;43;49
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/05/2016;;;0.14;;;;60;43;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/05/2016;;;0.00;;;;67;43;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/05/2016;;;0.00;;;;73;48;58
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/05/2016;;;0.00;;;;75;40;52
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/05/2016;;;0.00;;;;69;39;46
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/05/2016;;;0.00;;;;63;45;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/05/2016;;;0.23;;;;55;48;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/05/2016;;;0.03;;;;68;50;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/05/2016;;;0.80;;;;76;50;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/05/2016;;;0.26;;;;68;43;43
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/05/2016;;;0.09;;;;51;34;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/05/2016;;;0.00;;;;50;35;48
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/05/2016;;;0.10;;;;69;47;52
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/05/2016;;;0.66;;;;61;38;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/05/2016;;;0.00;;;;68;41;51
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/05/2016;;;0.00;;;;73;43;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/05/2016;;;0.02;;;;72;53;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/05/2016;;;0.00;;;;73;52;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/05/2016;;;0.00;;;;74;38;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/05/2016;;;0.00;;;;78;47;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/05/2016;;;0.00;;;;84;56;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/05/2016;;;0.01;;;;84;63;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/05/2016;;;0.00;;;;;63;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/05/2016;;;0.00;;;;85;62;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/05/2016;;;0.00;;;;87;66;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/05/2016;;;0.12;;;;85;57;64
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;31/05/2016;;;0.00;;;;84;56;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/06/2016;;;0.00;0.0;0.0;;84;53;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/06/2016;;;0.45;0.0;0.0;;85;59;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/06/2016;;;0.00;0.0;0.0;;85;51;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/06/2016;;;;0.0;0.0;;;;
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/06/2016;;;1.38;0.0;0.0;;82;58;62
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/06/2016;;;0.23;0.0;0.0;;75;55;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/06/2016;;;0.00;0.0;0.0;;80;50;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/06/2016;;;0.00;0.0;0.0;;68;45;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/06/2016;;;0.00;0.0;0.0;;70;45;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/06/2016;;;0.00;0.0;0.0;;76;56;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/06/2016;;;0.00;0.0;0.0;;84;66;77
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/06/2016;;;0.00;0.0;0.0;;91;59;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/06/2016;;;0.00;0.0;0.0;;79;46;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/06/2016;;;0.04;0.0;0.0;;78;57;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/06/2016;;;0.01;0.0;0.0;;77;59;64
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/06/2016;;;0.23;0.0;0.0;;86;63;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/06/2016;;;0.17;0.0;0.0;;78;56;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/06/2016;;;0.00;0.0;0.0;;85;54;71
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/06/2016;;;0.00;0.0;0.0;;88;60;76
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/06/2016;;;0.00;0.0;0.0;;88;69;80
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/06/2016;;;0.04;0.0;0.0;;89;56;64
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/06/2016;;;0.00;0.0;0.0;;82;58;63
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/06/2016;;;0.02;0.0;0.0;;85;60;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/06/2016;;;0.01;0.0;0.0;;77;56;64
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/06/2016;;;0.00;0.0;0.0;;;53;75
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/06/2016;;;0.00;0.0;0.0;;87;60;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/06/2016;;;0.68;0.0;0.0;;88;66;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/06/2016;;;0.00;0.0;0.0;;90;61;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/06/2016;;;0.00;0.0;0.0;;71;49;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/06/2016;;;0.00;0.0;0.0;;80;53;62
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/07/2016;;;0.41;0.0;0.0;;81;59;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/07/2016;;;0.00;0.0;0.0;;75;49;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/07/2016;;;0.00;0.0;0.0;;77;52;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/07/2016;;;0.00;0.0;0.0;;79;52;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/07/2016;;;0.00;0.0;0.0;;78;65;71
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/07/2016;;;0.00;0.0;0.0;;86;61;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/07/2016;;;0.00;0.0;0.0;;89;64;73
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/07/2016;;;0.18;0.0;0.0;;91;67;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/07/2016;;;0.94;0.0;0.0;;88;61;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/07/2016;;;;0.0;0.0;;;;
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/07/2016;;;0.00;0.0;0.0;;84;63;79
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/07/2016;;;0.00;0.0;0.0;;87;64;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/07/2016;;;0.03;0.0;0.0;;90;69;73
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/07/2016;;;0.23;0.0;0.0;;90;67;81
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/07/2016;;;0.00;0.0;0.0;;86;61;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/07/2016;;;0.00;0.0;0.0;;82;60;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/07/2016;;;0.00;0.0;0.0;;78;57;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/07/2016;;;0.05;0.0;0.0;;84;67;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/07/2016;;;0.00;0.0;0.0;;86;57;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/07/2016;;;0.00;0.0;0.0;;86;56;62
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/07/2016;;;0.00;0.0;0.0;;89;62;78
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/07/2016;;;0.21;0.0;0.0;;90;70;78
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/07/2016;;;0.00;0.0;0.0;;91;68;78
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/07/2016;;;0.00;0.0;0.0;;94;71;75
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/07/2016;;;0.14;0.0;0.0;;86;71;73
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/07/2016;;;0.00;0.0;0.0;;90;63;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/07/2016;;;0.00;0.0;0.0;;88;60;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/07/2016;;;;0.0;0.0;;;;
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/07/2016;2;0.00;;0.0;0.0;;90;62;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/07/2016;;;0.00;0.0;0.0;;85;65;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;31/07/2016;;;0.40;0.0;0.0;;82;64;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/08/2016;;;0.00;0.0;0.0;;85;63;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/08/2016;;;0.00;0.0;0.0;;87;63;75
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/08/2016;;;0.17;0.0;0.0;;88;62;73
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/08/2016;;;0.00;0.0;0.0;;90;62;76
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/08/2016;;;0.00;0.0;0.0;;92;65;75
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/08/2016;;;0.08;0.0;0.0;;89;61;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/08/2016;;;0.00;0.0;0.0;;85;61;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/08/2016;;;0.00;0.0;0.0;;85;57;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/08/2016;;;;0.0;0.0;;;;
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/08/2016;;;0.00;;;;90;60;84
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/08/2016;;;0.00;0.0;0.0;;95;72;78
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/08/2016;;;0.06;0.0;0.0;;93;76;78
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/08/2016;;;0.21;0.0;0.0;;93;72;76
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/08/2016;;;0.47;0.0;0.0;;89;66;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/08/2016;;;0.50;0.0;0.0;;82;64;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/08/2016;;;2.35;0.0;0.0;;78;68;72
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/08/2016;;;0.03;0.0;0.0;;81;62;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/08/2016;;;0.00;0.0;0.0;;85;62;71
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/08/2016;;;0.00;0.0;0.0;;84;64;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/08/2016;;;0.00;0.0;0.0;;87;64;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/08/2016;;;0.04;0.0;0.0;;85;60;61
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/08/2016;;;0.04;0.0;0.0;;78;54;59
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/08/2016;;;0.00;0.0;0.0;;79;52;64
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/08/2016;;;0.00;0.0;0.0;;83;56;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/08/2016;;;0.05;0.0;0.0;;85;65;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/08/2016;;;0.00;0.0;0.0;;87;58;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/08/2016;;;0.00;0.0;0.0;;87;64;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/08/2016;;;0.96;0.0;0.0;;85;68;71
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/08/2016;;;0.00;0.0;0.0;;87;65;73
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/08/2016;;;0.00;0.0;0.0;;84;62;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;31/08/2016;;;0.10;0.0;0.0;;84;67;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/09/2016;;;0.00;0.0;0.0;;82;56;66
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/09/2016;;;0.00;0.0;0.0;;76;52;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/09/2016;;;0.00;0.0;0.0;;77;52;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/09/2016;;;0.00;0.0;0.0;;79;50;59
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/09/2016;;;0.00;0.0;0.0;;82;53;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/09/2016;;;0.00;0.0;0.0;;88;57;70
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/09/2016;;;0.00;0.0;0.0;;91;70;74
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/09/2016;;;0.26;0.0;0.0;;93;73;75
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/09/2016;;;0.03;0.0;0.0;;82;65;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/09/2016;;;1.03;0.0;0.0;;83;66;71
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/09/2016;;;0.08;0.0;0.0;;78;51;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/09/2016;;;0.00;0.0;0.0;;74;49;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/09/2016;;;0.00;0.0;0.0;;78;52;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/09/2016;;;0.00;0.0;0.0;;82;51;53
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/09/2016;;;0.00;0.0;0.0;;76;51;58
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/09/2016;;;0.10;0.0;0.0;;82;58;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/09/2016;;;0.20;0.0;0.0;;76;57;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/09/2016;;;0.09;0.0;0.0;;81;54;62
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/09/2016;;;0.00;0.0;0.0;;86;56;68
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/09/2016;;;0.00;0.0;0.0;;84;54;57
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/09/2016;;;0.00;0.0;0.0;;86;55;62
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/09/2016;;;0.00;0.0;0.0;;89;61;69
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/09/2016;;;0.00;0.0;0.0;;82;54;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/09/2016;;;0.00;0.0;0.0;;73;48;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/09/2016;;;0.16;0.0;0.0;;77;54;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/09/2016;;;0.01;0.0;0.0;;70;45;48
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/09/2016;;;0.00;0.0;0.0;;70;;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/09/2016;;;1.04;0.0;0.0;;60;50;58
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/09/2016;;;0.43;0.0;0.0;;65;58;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/10/2016;;;0.64;0.0;0.0;;63;56;58
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/10/2016;;;0.58;0.0;0.0;;71;47;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/10/2016;;;0.03;0.0;0.0;;69;50;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/10/2016;;;0.00;0.0;0.0;;60;48;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/10/2016;;;0.00;0.0;0.0;;76;54;56
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/10/2016;;;0.00;0.0;0.0;;82;55;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/10/2016;;;0.00;0.0;0.0;;83;56;60
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/10/2016;;;0.14;0.0;0.0;;83;41;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/10/2016;;;0.00;0.0;0.0;;83;36;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/10/2016;;;0.00;0.0;0.0;;63;36;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/10/2016;;;0.00;0.0;0.0;;65;38;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/10/2016;;;0.00;0.0;0.0;;70;44;48
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/10/2016;;;0.22;0.0;0.0;;78;44;46
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/10/2016;;;0.00;0.0;0.0;;59;33;37
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/10/2016;;;0.00;0.0;0.0;;65;37;42
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/10/2016;;;0.00;0.0;0.0;;73;42;63
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/10/2016;;;0.30;0.0;0.0;;67;58;65
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/10/2016;;;0.02;0.0;0.0;;81;64;67
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/10/2016;;;0.00;0.0;0.0;;77;47;48
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/10/2016;;;0.49;0.0;0.0;;75;47;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;21/10/2016;;;0.83;0.0;0.0;;56;42;42
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;22/10/2016;;;0.00;0.0;0.0;;55;36;39
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;23/10/2016;;;0.00;0.0;0.0;;55;39;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;24/10/2016;;;0.00;0.0;0.0;;67;44;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;25/10/2016;;;0.00;0.0;0.0;;57;32;33
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;26/10/2016;;;0.00;0.0;0.0;;55;33;40
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;27/10/2016;;;0.79;0.0;0.0;;46;39;44
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;28/10/2016;;;0.04;0.0;0.0;;50;31;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;29/10/2016;;;0.00;0.0;0.0;;58;31;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;30/10/2016;;;0.60;0.0;0.0;;70;48;48
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;31/10/2016;;;0.05;0.0;0.0;;52;35;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;01/11/2016;;;0.00;0.0;0.0;;55;38;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;02/11/2016;;;0.00;0.0;0.0;;78;45;55
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;03/11/2016;;;0.87;0.0;0.0;;73;52;52
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;04/11/2016;;;0.00;0.0;0.0;;60;39;40
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;05/11/2016;;;0.00;0.0;0.0;;58;37;40
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;06/11/2016;;;0.00;0.0;0.0;;68;40;50
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;07/11/2016;;;0.00;0.0;0.0;;69;38;40
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;08/11/2016;;;0.00;0.0;0.0;;68;39;41
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;09/11/2016;;;0.05;0.0;0.0;;61;41;43
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;10/11/2016;;;0.00;0.0;0.0;;54;36;44
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;11/11/2016;;;0.00;0.0;0.0;;63;38;47
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;12/11/2016;;;0.00;0.0;0.0;;50;25;32
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;13/11/2016;;;0.00;0.0;0.0;;51;27;32
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;14/11/2016;;;0.00;0.0;0.0;;58;30;38
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;15/11/2016;;;0.00;0.0;0.0;;59;34;42
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;16/11/2016;;;0.00;0.0;0.0;;60;40;45
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;17/11/2016;;;0.00;0.0;0.0;;60;31;36
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;18/11/2016;;;0.00;0.0;0.0;;65;36;54
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;19/11/2016;;;0.13;0.0;0.0;;73;36;36
USC00207312;SALINE 4 SW, MI US;421.236;-838.199;256.0;20/11/2016;;;0.12;0.3;0.0;;38;28;30
